"jose","","goyanes capdevila","jose goyanes capdevila","m","genderize_r_titles"
"jose","juan","arrom","jose juan arrom","m","genderize_r_titles"
"jose","manuel","esteve","jose manuel esteve","m","genderize_r_titles"
"jose","maria","neves","jose maria neves","m","genderize_r_titles"
"joseph","periam","danton","joseph periam danton","m","genderize_r_titles"
"judd","","marmor","judd marmor","m","genderize_r_titles"
"julius","erich","wess","julius erich wess","m","genderize_r_titles"
"julius","","rudel","julius rudel","m","genderize_r_titles"
"kari","","sajavaara","kari sajavaara","m","genderize_r_titles"
"karl","","donath","karl donath","m","genderize_r_titles"
"kazimierz","","zielinski","kazimierz zielinski","m","genderize_r_titles"
"kenneth","alan","johnson","kenneth alan johnson","m","genderize_r_titles"
"kenneth","crossley","mcwalter","kenneth crossley mcwalter","m","genderize_r_titles"
"kenzo","","tange","kenzo tange","m","genderize_r_titles"
"kisho","","kurokawa","kisho kurokawa","m","genderize_r_titles"
"klaus","dieter","seemann","klaus dieter seemann","m","genderize_r_titles"
"wendell","","dodge","wendell e. dodge","m","genderize_r_titles"
"kurt","","amplatz","kurt amplatz","m","genderize_r_titles"
"leo","","breiman","leo breiman","m","genderize_r_titles"
"lauriston","","taylor","lauriston taylor","m","genderize_r_titles"
"leroy","","hood","leroy hood","m","genderize_r_titles"
"lennart","","eberson","lennart eberson","m","genderize_r_titles"
"leonid","ivanovich","korochkin","leonid ivanovich korochkin","m","genderize_r_titles"
"leslie","alan","shepard","leslie alan shepard","m","genderize_r_titles"
"abraham","louis","levin","abraham louis levin","m","genderize_r_titles"
"ralph","","twentyman","ralph twentyman","m","genderize_r_titles"
"lothar","","cossel","lothar cossel","m","genderize_r_titles"
"louis","","ribbink","louis ribbink","m","genderize_r_titles"
"ludwig","karl","ratschiller","ludwig karl ratschiller","m","genderize_r_titles"
"luigi","","amaducci","luigi amaducci","m","genderize_r_titles"
"luigi","guglielmo","moncada","luigi guglielmo moncada","m","genderize_r_titles"
"luigi","","ottolini","luigi ottolini","m","genderize_r_titles"
"james","","laughlin","james laughlin","m","genderize_r_titles"
"malcolm","alexander","ramsay","malcolm alexander ramsay","m","genderize_r_titles"
"marcel","","bruell","marcel bruell","m","genderize_r_titles"
"mark","","swerdlow","mark swerdlow","m","genderize_r_titles"
"richard","wesley","telinde","richard wesley telinde","m","genderize_r_titles"
"roman","","hlatky","roman hlatky","m","genderize_r_titles"
"werner","","schreyer","werner schreyer","m","genderize_r_titles"
"wulf","","mueller","wulf u. mueller","m","genderize_r_titles"
"clifford","","truesdell","clifford truesdell","m","genderize_r_titles"
"merrick","edward","abrahams","merrick edward peltier abrahams","m","genderize_r_titles"
"micah","","jones","micah jones","m","genderize_r_titles"
"michael","dudley","sturge","michael dudley sturge","m","genderize_r_titles"
"michael","","maschler","michael maschler","m","genderize_r_titles"
"milton","","friedman","milton friedman","m","genderize_r_titles"
"ed","","thigpen","ed thigpen","m","genderize_r_titles"
"abe","","goldstein","abe goldstein","m","genderize_r_titles"
"nicholas","john","mills","nicholas john mills","m","genderize_r_titles"
"nikolai","alekseevich","chernoplekov","nikolai alekseevich chernoplekov","m","genderize_r_titles"
"arthur","","haynes","arthur v. haynes","m","genderize_r_titles"
"herbert","","miller","herbert miller","m","genderize_r_titles"
"james","wardrop","telford","james wardrop telford","m","genderize_r_titles"
"larry","","zox","larry zox","m","genderize_r_titles"
"adam","","sutton","adam sutton","m","genderize_r_titles"
"kurt","","burger","kurt burger","m","genderize_r_titles"
"charles","","broyden","charles broyden","m","genderize_r_titles"
"ludwig","","waechter","ludwig waechter","m","genderize_r_titles"
"paul","walter","hartl","paul walter hartl","m","genderize_r_titles"
"richard","","altick","richard d. altick","m","genderize_r_titles"
"christopher","kevin","boyle","christopher kevin boyle","m","genderize_r_titles"
"william","alfred","read","william alfred read","m","genderize_r_titles"
"donald","","michle","donald michle","m","genderize_r_titles"
"leon","anthony","fennessy","leon anthony fennessy","m","genderize_r_titles"
"peter","","widdowson","peter widdowson","m","genderize_r_titles"
"robin","","mckenzie","robin mckenzie","m","genderize_r_titles"
"vladislav","","lemanov","vladislav v. lemanov","m","genderize_r_titles"
"agustin","","moreto","agustin moreto","m","genderize_r_titles"
"oliver","","holmes","oliver holmes","m","genderize_r_titles"
"rafael","","dudziak","rafael dudziak","m","genderize_r_titles"
"ernst","","jeckeln","ernst jeckeln","m","genderize_r_titles"
"friedrich","wilhelm","ahnefeld","friedrich wilhelm ahnefeld","m","genderize_r_titles"
"james","","riding","james riding","m","genderize_r_titles"
"klaus","","dammrich","klaus dammrich","m","genderize_r_titles"
"jean","","schmets","jean schmets","m","genderize_r_titles"
"oleg","aleksandrovich","petrii","oleg aleksandrovich petrii","m","genderize_r_titles"
"oscar","davis","ratnoff","oscar davis ratnoff","m","genderize_r_titles"
"oscar","","gershanik","oscar gershanik","m","genderize_r_titles"
"otakar","","cervinka","otakar cervinka","m","genderize_r_titles"
"otfrid","","foerster","otfrid foerster","m","genderize_r_titles"
"otto","wilhelm","madelung","otto wilhelm madelung","m","genderize_r_titles"
"gerhard","","reuter","gerhard reuter","m","genderize_r_titles"
"paul","","pelliot","paul pelliot","m","genderize_r_titles"
"stanislaw","","zagrodzki","stanislaw zagrodzki","m","genderize_r_titles"
"paul","dudley","white","paul dudley white","m","genderize_r_titles"
"pax","allan","chingawale","pax allan chingawale","m","genderize_r_titles"
"jerzy","","wasilewski","jerzy wasilewski","m","genderize_r_titles"
"claude","michel","cluny","claude michel cluny","m","genderize_r_titles"
"peter","clay","eklund","peter clay eklund","m","genderize_r_titles"
"peter","edgerly","firchow","peter edgerly firchow","m","genderize_r_titles"
"petrovsky","arthur","vladimirovich","petrovsky arthur vladimirovich","m","genderize_r_titles"
"philip","john","kingston","philip john kingston","m","genderize_r_titles"
"philip","","johnson","philip johnson","m","genderize_r_titles"
"pieter","joost","goedhart","pieter joost goedhart","m","genderize_r_titles"
"hein","","wellens","hein wellens","m","genderize_r_titles"
"ignaz","joseph","pleyel","ignaz joseph pleyel","m","genderize_r_titles"
"jose","","ibanez cerda","jose ibanez cerda","m","genderize_r_titles"
"kevin","","rosso","kevin m. rosso","m","genderize_r_titles"
"josef","","stepanik","josef stepanik","m","genderize_r_titles"
"friedrich","","stelzner","friedrich stelzner","m","genderize_r_titles"
"herman","","de pooter","herman de pooter","m","genderize_r_titles"
"peter","","ax","peter ax","m","genderize_r_titles"
"werner","","zeil","werner zeil","m","genderize_r_titles"
"mario","","serio","mario serio","m","genderize_r_titles"
"bryan","","warren","bryan f warren","m","genderize_r_titles"
"phillip","vallentine","tobias","phillip vallentine tobias","m","genderize_r_titles"
"georgi","","efremov","georgi d. efremov","m","genderize_r_titles"
"klaus","","breddin","klaus breddin","m","genderize_r_titles"
"heisuke","","hironaka","heisuke hironaka","m","genderize_r_titles"
"henryk","","wojcikiewicz","henryk wojcikiewicz","m","genderize_r_titles"
"meinhart","","zenk","meinhart h. zenk","m","genderize_r_titles"
"michael","alan","cooper","michael alan ralph cooper","m","genderize_r_titles"
"michal","","witanowski","michal witanowski","m","genderize_r_titles"
"richard","","gottlieb","richard gottlieb","m","genderize_r_titles"
"peter","","birchenall","peter birchenall","m","genderize_r_titles"
"pietro","","motta","pietro motta","m","genderize_r_titles"
"rainer","","beckert","rainer beckert","m","genderize_r_titles"
"ryozo","","toei","ryozo toei","m","genderize_r_titles"
"donald","","harrison","donald harrison","m","genderize_r_titles"
"toshisada","","nishida","toshisada nishida","m","genderize_r_titles"
"william","","higuchi","william i. higuchi","m","genderize_r_titles"
"mitch","","javidi","mitch javidi","m","genderize_r_titles"
"stefan","","willich","stefan willich","m","genderize_r_titles"
"bruce","","lahn","bruce lahn","m","genderize_r_titles"
"viktor","","schultz","viktor schultz","m","genderize_r_titles"
"john","","murra","john murra","m","genderize_r_titles"
"paul","","arthur","paul arthur","m","genderize_r_titles"
"benoit","","mandelbrot","benoit b. mandelbrot","m","genderize_r_titles"
"ralph","","siegel","ralph siegel","m","genderize_r_titles"
"raymond","","hains","raymond hains","m","genderize_r_titles"
"jean","","potocki","jean potocki","m","genderize_r_titles"
"fred","","buttel","fred buttel","m","genderize_r_titles"
"lee","","mcintosh","lee mcintosh","m","genderize_r_titles"
"lloyd","","unsell","lloyd n. unsell","m","genderize_r_titles"
"william","","kannel","william b. kannel","m","genderize_r_titles"
"patrick","","wall","patrick wall","m","genderize_r_titles"
"rene","","koenig","rene koenig","m","genderize_r_titles"
"bruce","","stone","bruce stone","m","genderize_r_titles"
"richard","charles","pfister","richard charles pfister","m","genderize_r_titles"
"richard","lee","hester","richard lee hester","m","genderize_r_titles"
"richard","","miles","richard miles","m","genderize_r_titles"
"richard","penrose","schmidt","richard penrose schmidt","m","genderize_r_titles"
"richard","starr","ross","richard starr ross","m","genderize_r_titles"
"richard","thomas","robiscoe","richard thomas robiscoe","m","genderize_r_titles"
"thomas","jefferson","jarrell","thomas jefferson jarrell","m","genderize_r_titles"
"ross","galbraith","mitchell","ross galbraith mitchell","m","genderize_r_titles"
"ross","","stretton","ross stretton","m","genderize_r_titles"
"rudolf","","albert","rudolf albert","m","genderize_r_titles"
"rudy","","autio","rudy autio","m","genderize_r_titles"
"stefan","","brinkmann","stefan brinkmann","m","genderize_r_titles"
"guy","","gauthier","guy gauthier","m","genderize_r_titles"
"samuel","roger","rimmer","samuel roger rimmer","m","genderize_r_titles"
"saul","","roseman","saul roseman","m","genderize_r_titles"
"serge","","golovine","serge golovine","m","genderize_r_titles"
"sergei","anatolyevich","starostin","sergei anatolyevich starostin","m","genderize_r_titles"
"sergei","petrovich","denisov","sergei petrovich denisov","m","genderize_r_titles"
"johan","","botha","johan botha","m","genderize_r_titles"
"edsger","","dijkstra","edsger w. dijkstra","m","genderize_r_titles"
"john","","sciarra","john j. sciarra","m","genderize_r_titles"
"helmut","","drexler","helmut drexler","m","genderize_r_titles"
"stanley","","holden","stanley holden","m","genderize_r_titles"
"stanley","","kubrick","stanley kubrick","m","genderize_r_titles"
"stephen","","dal nogare","stephen dal nogare","m","genderize_r_titles"
"steven","","karger","steven karger","m","genderize_r_titles"
"stuart","","roath","stuart roath","m","genderize_r_titles"
"nils","","hartler","nils hartler","m","genderize_r_titles"
"john","","tanaka","john tanaka","m","genderize_r_titles"
"paul","peter","rosen","paul peter rosen","m","genderize_r_titles"
"julian","","chojnowski","julian chojnowski","m","genderize_r_titles"
"fabio","","broglio","fabio broglio","m","genderize_r_titles"
"john","","baxter","john d. baxter","m","genderize_r_titles"
"zev","","naveh","zev naveh","m","genderize_r_titles"
"charles","","park","charles r. park","m","genderize_r_titles"
"john","","parkinson","john parkinson","m","genderize_r_titles"
"thomas","joseph","delaney","thomas joseph delaney","m","genderize_r_titles"
"thomas","vincent","santulli","thomas vincent santulli","m","genderize_r_titles"
"tikhon","","khrennikov","tikhon khrennikov","m","genderize_r_titles"
"heinz","","mattig","heinz mattig","m","genderize_r_titles"
"edward","","said","edward said","m","genderize_r_titles"
"jean","","chesneaux","jean chesneaux","m","genderize_r_titles"
"john","","wright","john c. wright","m","genderize_r_titles"
"tom","","rowland","tom rowland","m","genderize_r_titles"
"william","","miller","william h. miller","m","genderize_r_titles"
"bob","","kauffman","bob kauffman","m","genderize_r_titles"
"umesh","chandra","pati","umesh chandra pati","m","genderize_r_titles"
"vasilii","zakharovich","vlasov","vasilii zakharovich vlasov","m","genderize_r_titles"
"viktor","matveevich","bukhshtaber","viktor matveevich bukhshtaber","m","genderize_r_titles"
"vladimir","leonidovitch","doshchitsyn","vladimir leonidovitch doshchitsyn","m","genderize_r_titles"
"vladimir","mikhailovich","fridkin","vladimir mikhailovich fridkin","m","genderize_r_titles"
"william","daniel","sudia","william daniel sudia","m","genderize_r_titles"
"walter","thomas","morgan","walter thomas james morgan","m","genderize_r_titles"
"william","craig","reynolds","william craig reynolds","m","genderize_r_titles"
"william","glenn","sly","william glenn sly","m","genderize_r_titles"
"william","joseph","reals","william joseph reals","m","genderize_r_titles"
"william","","roseberry","william roseberry","m","genderize_r_titles"
"william","sprott","pollitzer","william sprott pollitzer","m","genderize_r_titles"
"wolfgang","","mommsen","wolfgang mommsen","m","genderize_r_titles"
"yahya","","cohen","yahya cohen","m","genderize_r_titles"
"yakov","zalmanovich","tsypkin","yakov zalmanovich tsypkin","m","genderize_r_titles"
"yasunaru","","kawashima","yasunaru kawashima","m","genderize_r_titles"
"yinglai","","wang","yinglai wang","m","genderize_r_titles"
"ballet","","john","ballet john","m","genderize_r_titles"
"yury","akhmetovich","aminov","yury akhmetovich aminov","m","genderize_r_titles"
"zhores","ivanovich","alferov","zhores ivanovich alferov","m","genderize_r_titles"
"peter","","aaby","peter aaby","m","pubmed"
"shawn","","aaron","shawn aaron","m","pubmed"
"kevin","","abbott","kevin abbott","m","pubmed"
"salim","","abdulla","salim abdulla","m","pubmed"
"ahmed","","abou-setta","ahmed abou-setta","m","pubmed"
"william","","abraham","william abraham","m","pubmed"
"bo","","abrahamsen","bo abrahamsen","m","pubmed"
"donald","","abrams","donald abrams","m","pubmed"
"giovanni","","addolorato","giovanni addolorato","m","pubmed"
"neill","","adhikari","neill adhikari","m","pubmed"
"walter","","ageno","walter ageno","m","pubmed"
"giancarlo","","agnelli","giancarlo agnelli","m","pubmed"
"martin","","ahlgren","martin ahlgren","m","pubmed"
"alexander","","aiken","alexander aiken","m","pubmed"
"thomas","","aldrich","thomas aldrich","m","pubmed"
"erik","","alexander","erik alexander","m","pubmed"
"richard","","alexander","richard alexander","m","pubmed"
"caleb","","alexander"," caleb alexander","m","pubmed"
"stephen","","allen","stephen allen","m","pubmed"
"richard","","allen","richard allen","m","pubmed"
"christopher","","almond","christopher almond","m","pubmed"
"pedro","","alonso","pedro alonso","m","pubmed"
"sharif","","al-ruzzeh","sharif al-ruzzeh","m","pubmed"
"fernando","","althabe","fernando althabe","m","pubmed"
"daniel","","altman","daniel altman","m","pubmed"
"francisco","","alvarez-blasco","francisco alvarez-blasco","m","pubmed"
"amit","","amin","amit amin","m","pubmed"
"peter","","ammann","peter ammann","m","pubmed"
"sudhir","","anand","sudhir anand","m","pubmed"
"cande","","ananth","cande ananth","m","pubmed"
"johan","hviid","andersen","johan hviid andersen","m","pubmed"
"gerard","","anderson","gerard anderson","m","pubmed"
"jason","","andrews","jason andrews","m","pubmed"
"joão","","anselmo","joão anselmo","m","pubmed"
"kevin","","anstrom","kevin anstrom","m","pubmed"
"nicholas","","anthonisen","nicholas anthonisen","m","pubmed"
"tony","","antoniou","tony antoniou","m","pubmed"
"christian","","apfel","christian apfel","m","pubmed"
"lawrence","","appel","lawrence appel","m","pubmed"
"andre","","araujo","andre araujo","m","pubmed"
"diego","","ardissino","diego ardissino","m","pubmed"
"james","","armitage","james armitage","m","pubmed"
"paul","","armstrong","paul armstrong","m","pubmed"
"bertrand","","arnulf","bertrand arnulf","m","pubmed"
"sanjeev","","arora","sanjeev arora","m","pubmed"
"bjørn","","asvold","bjørn asvold","m","pubmed"
"robert","","atmar","robert atmar","m","pubmed"
"wady","","aude"," wady aude","m","pubmed"
"reto","","auer","reto auer","m","pubmed"
"andrew","","auerbach","andrew auerbach","m","pubmed"
"philippe","","autier","philippe autier","m","pubmed"
"henk-jan","","baarslag","henk-jan baarslag","m","pubmed"
"mohan","","babapulle","mohan babapulle","m","pubmed"
"filip","","baert","filip baert","m","pubmed"
"hossein","","bahrami","hossein bahrami","m","pubmed"
"amos","","bailey"," amos bailey","m","pubmed"
"william","","baker","william baker","m","pubmed"
"michael","","baker","michael baker","m","pubmed"
"ethan","","balk","ethan balk","m","pubmed"
"rob","","baltussen","rob baltussen","m","pubmed"
"robert","","barclay","robert barclay","m","pubmed"
"aditya","","bardia","aditya bardia","m","pubmed"
"graham","","barr"," graham barr","m","pubmed"
"ben","","barr","ben barr","m","pubmed"
"josé","augusto","barreto-filho","josé augusto barreto-filho","m","pubmed"
"bruce","","barrett","bruce barrett","m","pubmed"
"alon","","barsheshet","alon barsheshet","m","pubmed"
"jeffrey","","barsuk","jeffrey barsuk","m","pubmed"
"bradley","","bart","bradley bart","m","pubmed"
"pelham","","barton","pelham barton","m","pubmed"
"ezra","","barzilay","ezra barzilay","m","pubmed"
"josé","","baselga","josé baselga","m","pubmed"
"sanjay","","basu","sanjay basu","m","pubmed"
"michael","","bates","michael bates","m","pubmed"
"tim","","bauer","tim bauer","m","pubmed"
"jerry","","bauman","jerry bauman","m","pubmed"
"antoni","","bayes-genis","antoni bayes-genis","m","pubmed"
"michael","","becker","michael becker","m","pubmed"
"david","","becker","david becker","m","pubmed"
"george","","bedu-addo","george bedu-addo","m","pubmed"
"colin","","begg","colin begg","m","pubmed"
"philip","","bejon","philip bejon","m","pubmed"
"chaim","","bell","chaim bell","m","pubmed"
"keith","","bellizzi","keith bellizzi","m","pubmed"
"eran","","bendavid","eran bendavid","m","pubmed"
"iddo","","ben-dov","iddo ben-dov","m","pubmed"
"gary","","bennett","gary bennett","m","pubmed"
"elliott","","bennett-guerrero","elliott bennett-guerrero","m","pubmed"
"john","","benson","john benson","m","pubmed"
"stephen","","bent","stephen bent","m","pubmed"
"rolf","","berger","rolf berger","m","pubmed"
"robert","","berkowitz","robert berkowitz","m","pubmed"
"brian","","berman","brian berman","m","pubmed"
"enrico","","bernardi","enrico bernardi","m","pubmed"
"donald","","berry","donald berry","m","pubmed"
"daniel","","bertges","daniel bertges","m","pubmed"
"john","","beshai","john beshai","m","pubmed"
"deepak","","bhatt","deepak bhatt","m","pubmed"
"james","","biagi","james biagi","m","pubmed"
"karl","","bilimoria","karl bilimoria","m","pubmed"
"john","","billings","john billings","m","pubmed"
"andrew","","bindman","andrew bindman","m","pubmed"
"edmund","","bini","edmund bini","m","pubmed"
"john","","birkmeyer","john birkmeyer","m","pubmed"
"hans","","bisgaard","hans bisgaard","m","pubmed"
"dennis","","black","dennis black","m","pubmed"
"jan","","blankensteijn","jan blankensteijn","m","pubmed"
"alessandro","","ble","alessandro ble","m","pubmed"
"robert","","blendon","robert blendon","m","pubmed"
"geoffrey","","block","geoffrey block","m","pubmed"
"stijn","","blot","stijn blot","m","pubmed"
"david","","bluemke","david bluemke","m","pubmed"
"william","","boden","william boden","m","pubmed"
"mike","","boggild","mike boggild","m","pubmed"
"michael","","boland","michael boland","m","pubmed"
"michel","","bolla","michel bolla","m","pubmed"
"james","","bonner","james bonner","m","pubmed"
"ronald","","booth","ronald booth","m","pubmed"
"suresh","","boppana","suresh boppana","m","pubmed"
"michael","","bosse","michael bosse","m","pubmed"
"georg","","bosshard","georg bosshard","m","pubmed"
"emmanuel","","bottieau","emmanuel bottieau","m","pubmed"
"homer","","boushey","homer boushey","m","pubmed"
"marie-germaine","","bousser","marie-germaine bousser","m","pubmed"
"florent","","boutitie","florent boutitie","m","pubmed"
"mark","","bower","mark bower","m","pubmed"
"hermann","","brenner","hermann brenner","m","pubmed"
"pierre-olivier","","bridevaux","pierre-olivier bridevaux","m","pubmed"
"benno","","brinkhaus","benno brinkhaus","m","pubmed"
"jesper","","brok","jesper brok","m","pubmed"
"alan","","brookhart"," alan brookhart","m","pubmed"
"jeremy","","brown","jeremy brown","m","pubmed"
"jasper","","brugts","jasper brugts","m","pubmed"
"frank","","brunkhorst","frank brunkhorst","m","pubmed"
"heiner","","bucher","heiner bucher","m","pubmed"
"aron","","buchman","aron buchman","m","pubmed"
"henry","","buchwald","henry buchwald","m","pubmed"
"brian","","buijsse","brian buijsse","m","pubmed"
"harry","","büller","harry büller","m","pubmed"
"charles","","burant","charles burant","m","pubmed"
"gerd","","burmester","gerd burmester","m","pubmed"
"john","","burn","john burn","m","pubmed"
"matthew","","burton","matthew burton","m","pubmed"
"dale","","burwen","dale burwen","m","pubmed"
"christopher","","butler","christopher butler","m","pubmed"
"adeel","","butt","adeel butt","m","pubmed"
"jim","","buttery","jim buttery","m","pubmed"
"robert","","byrne","robert byrne","m","pubmed"
"pietro","","caironi","pietro caironi","m","pubmed"
"guy","","van camp","guy van camp","m","pubmed"
"christopher","","cannon","christopher cannon","m","pubmed"
"chris","","cardwell","chris cardwell","m","pubmed"
"iain","","carey","iain carey","m","pubmed"
"yehuda","","carmeli","yehuda carmeli","m","pubmed"
"jordi","","carratalà","jordi carratalà","m","pubmed"
"gregory","","carter","gregory carter","m","pubmed"
"barry","","carter","barry carter","m","pubmed"
"michael","","casaer","michael casaer","m","pubmed"
"lawrence","","casalino","lawrence casalino","m","pubmed"
"xavier","","castellsagué","xavier castellsagué","m","pubmed"
"xavier","","castellanos"," xavier castellanos","m","pubmed"
"philip","","castle","philip castle","m","pubmed"
"victor","","castro","victor castro","m","pubmed"
"aaron","","caughey","aaron caughey","m","pubmed"
"naga","","chalasani","naga chalasani","m","pubmed"
"henry","lik-yuen","chan","henry lik-yuen chan","m","pubmed"
"an-wen","","chan","an-wen chan","m","pubmed"
"andrew","","chan","andrew chan","m","pubmed"
"paul","","chan","paul chan","m","pubmed"
"mark","","chen","mark chen","m","pubmed"
"jin-shing","","chen","jin-shing chen","m","pubmed"
"bao-quan","","cheng","bao-quan cheng","m","pubmed"
"alexander","","chester","alexander chester","m","pubmed"
"john","","childs","john childs","m","pubmed"
"chor-sang","","chim","chor-sang chim","m","pubmed"
"patrick","","chinnery","patrick chinnery","m","pubmed"
"iacopo","","chiodini","iacopo chiodini","m","pubmed"
"rowan","","chlebowski","rowan chlebowski","m","pubmed"
"hyon","","choi","hyon choi","m","pubmed"
"niteesh","","choudhry","niteesh choudhry","m","pubmed"
"mahbub","elahi","chowdhury","mahbub elahi chowdhury","m","pubmed"
"gerardo","","chowell","gerardo chowell","m","pubmed"
"william","","christen","william christen","m","pubmed"
"marco","","cicardi","marco cicardi","m","pubmed"
"sebahattin","","cirak","sebahattin cirak","m","pubmed"
"roberto","","civitelli","roberto civitelli","m","pubmed"
"robert","","clarke","robert clarke","m","pubmed"
"thomas","","clasen","thomas clasen","m","pubmed"
"paul","","cleary","paul cleary","m","pubmed"
"john","","cleland","john cleland","m","pubmed"
"denis","","clement","denis clement","m","pubmed"
"patrick","","clyde","patrick clyde","m","pubmed"
"sven","","cnattingius","sven cnattingius","m","pubmed"
"alexander","","cohen","alexander cohen","m","pubmed"
"myron","","cohen","myron cohen","m","pubmed"
"steven","","cohen","steven cohen","m","pubmed"
"robert","","coleman","robert coleman","m","pubmed"
"ian","","colman","ian colman","m","pubmed"
"alain","","combes","alain combes","m","pubmed"
"gary","","cook","gary cook","m","pubmed"
"filip","","cools","filip cools","m","pubmed"
"william","","cooper","william cooper","m","pubmed"
"bruce","","cooper","bruce cooper","m","pubmed"
"vicente","","corrales-medina","vicente corrales-medina","m","pubmed"
"andrew","","correia","andrew correia","m","pubmed"
"howard","","corwin","howard corwin","m","pubmed"
"pierre","","côté","pierre côté","m","pubmed"
"peter","","cotton","peter cotton","m","pubmed"
"yaya","","coulibaly","yaya coulibaly","m","pubmed"
"steven","","counsell","steven counsell","m","pubmed"
"benjamin","","cowling","benjamin cowling","m","pubmed"
"paul","","crane","paul crane","m","pubmed"
"ian","","roberts","ian roberts","m","pubmed"
"mike","","crawford","mike crawford","m","pubmed"
"steven","","cummings","steven cummings","m","pubmed"
"jeffrey","","cummings","jeffrey cummings","m","pubmed"
"gary","","curhan","gary curhan","m","pubmed"
"marcelo","","cypel","marcelo cypel","m","pubmed"
"aaron","","cypess","aaron cypess","m","pubmed"
"gilles","","dagenais","gilles dagenais","m","pubmed"
"issa","","dahabreh","issa dahabreh","m","pubmed"
"morten","","dahl","morten dahl","m","pubmed"
"goodarz","","danaei","goodarz danaei","m","pubmed"
"nick","","daneman","nick daneman","m","pubmed"
"sandeep","","dave","sandeep dave","m","pubmed"
"michael","","davidson","michael davidson","m","pubmed"
"bruce","","davidson","bruce davidson","m","pubmed"
"peter","","davis","peter davis","m","pubmed"
"philip","","davis","philip davis","m","pubmed"
"gustavo","","dayan","gustavo dayan","m","pubmed"
"peter","","de leeuw","peter de leeuw","m","pubmed"
"james","","de lemos","james de lemos","m","pubmed"
"marcos","","de lima","marcos de lima","m","pubmed"
"giuseppe","","de luca","giuseppe de luca","m","pubmed"
"douglas","","decarolis","douglas decarolis","m","pubmed"
"hervé","","decousus","hervé decousus","m","pubmed"
"christopher","","defilippi","christopher defilippi","m","pubmed"
"george","","demetri","george demetri","m","pubmed"
"francesco","","dentali","francesco dentali","m","pubmed"
"rajat","","deo","rajat deo","m","pubmed"
"sanjay","","desai","sanjay desai","m","pubmed"
"kent","","dezee","kent dezee","m","pubmed"
"emanuele","","di angelantonio","emanuele di angelantonio","m","pubmed"
"gian","luca","di tanna","gian luca di tanna","m","pubmed"
"howard","","dickler","howard dickler","m","pubmed"
"volker","","diehl","volker diehl","m","pubmed"
"binh","an","diep","binh an diep","m","pubmed"
"allen","","dietrich","allen dietrich","m","pubmed"
"daniel","","dindo","daniel dindo","m","pubmed"
"luc","","djoussé","luc djoussé","m","pubmed"
"harald","","dobnig","harald dobnig","m","pubmed"
"michael","","domanski","michael domanski","m","pubmed"
"james","","donahue","james donahue","m","pubmed"
"jacques","","donzé","jacques donzé","m","pubmed"
"eddy","","van doorslaer","eddy van doorslaer","m","pubmed"
"john","","dormandy","john dormandy","m","pubmed"
"colin","","dormuth","colin dormuth","m","pubmed"
"ian","","douglas","ian douglas","m","pubmed"
"james","","douketis","james douketis","m","pubmed"
"dimitri","","drekonja","dimitri drekonja","m","pubmed"
"francis","","drobniewski","francis drobniewski","m","pubmed"
"aloysius","","d'souza","aloysius d'souza","m","pubmed"
"jean-michel","","dubernard","jean-michel dubernard","m","pubmed"
"antoine","","duclos","antoine duclos","m","pubmed"
"mark","","duffy","mark duffy","m","pubmed"
"trevor","","duke","trevor duke","m","pubmed"
"kieron","","dunleavy","kieron dunleavy","m","pubmed"
"andrew","","dunn","andrew dunn","m","pubmed"
"matthew","","dupre","matthew dupre","m","pubmed"
"emanuele","","durante-mangoni","emanuele durante-mangoni","m","pubmed"
"xavier","","duval","xavier duval","m","pubmed"
"michael","","eber","michael eber","m","pubmed"
"david","","eddy","david eddy","m","pubmed"
"leonard","","egede","leonard egede","m","pubmed"
"kazuo","","eguchi","kazuo eguchi","m","pubmed"
"georg","","ehret","georg ehret","m","pubmed"
"hartmut","","ehrlich","hartmut ehrlich","m","pubmed"
"magnus","","ekström","magnus ekström","m","pubmed"
"ismail","","el-hamamsy","ismail el-hamamsy","m","pubmed"
"mitchell","","elkind","mitchell elkind","m","pubmed"
"joseph","","elmunzer"," joseph elmunzer","m","pubmed"
"ezekiel","","emanuel","ezekiel emanuel","m","pubmed"
"peter","","embi","peter embi","m","pubmed"
"murat","","emre","murat emre","m","pubmed"
"andreas","","engert","andreas engert","m","pubmed"
"mike","","english","mike english","m","pubmed"
"jonas","","eriksson","jonas eriksson","m","pubmed"
"timo","","erkinjuntti","timo erkinjuntti","m","pubmed"
"mark","","espeland","mark espeland","m","pubmed"
"vidal","","essebag","vidal essebag","m","pubmed"
"andrés","","esteban","andrés esteban","m","pubmed"
"bruce","","ettinger","bruce ettinger","m","pubmed"
"jason","","evans","jason evans","m","pubmed"
"justin","","ezekowitz","justin ezekowitz","m","pubmed"
"karl","","fagerström","karl fagerström","m","pubmed"
"wildon","","farwell","wildon farwell","m","pubmed"
"farshad","","farzadfar","farshad farzadfar","m","pubmed"
"brian","","feagan","brian feagan","m","pubmed"
"alex","","federman","alex federman","m","pubmed"
"ted","","feldman","ted feldman","m","pubmed"
"david","","felson","david felson","m","pubmed"
"mark","","fendrick"," mark fendrick","m","pubmed"
"joshua","","fenton","joshua fenton","m","pubmed"
"mark","","ferguson","mark ferguson","m","pubmed"
"dean","","fergusson","dean fergusson","m","pubmed"
"harm","","feringa","harm feringa","m","pubmed"
"edouard","","ferrand","edouard ferrand","m","pubmed"
