DALISSOM|DALISSON|DALYSSON|DIALISSON|DIELISSON,M,DELISSON,,53,53,881,DALISSON,1.0
DALITON|DIELITON,M,DELITON,,56,56,347,DIELITON,1.0
BOLIVAL|DOLIVAL,M,DELIVAL,,109,109,232,DELIVAL,1.0
BOLIVALDO,M,DELIVALDO,,155,155,178,DELIVALDO,1.0
,M,DELIVAN,,84,84,84,DELIVAN,1.0
BELL|BILAL|BILL|DALAL|DALEL|DALIEL|DELIEL|DILAEL|DILL,M,DELL,,22,22,596,BILL,1.0
,M,DELLANO,,40,40,40,DELLANO,1.0
,M,DELLEON,,28,28,28,DELLEON,1.0
DALMACIO,M,DELMACIO,,40,40,258,DALMACIO,1.0
DALMAN|DELMAM|DILMAN,M,DELMAN,,134,134,205,DELMAN,1.0
,M,DELMANI,,23,23,23,DELMANI,1.0
BELMA|BELMAR|BILMA|BILMAR|DAELMA|DAILMA|DALMA|DALMAR|DEILMA|DELMA|DIELMA|DILMA|DILMAR|DIOLMAR|DOLMA|DOLMAR|DYLMA,M,DELMAR,224,5553,5777,71110,DILMA,0.9612255495932145
DALMARCIO,M,DELMARCIO,,38,38,76,DELMARCIO,1.0
,M,DELMARCOS,,25,25,25,DELMARCOS,1.0
BELMARIO|DALMARIO|DILMARIO,M,DELMARIO,,426,426,651,DELMARIO,1.0
,M,DELMARQUES,,28,28,28,DELMARQUES,1.0
DILMAS,M,DELMAS,,42,42,111,DILMAS,1.0
DALME|DALMER|DILME,M,DELMER,,76,76,156,DELMER,1.0
BELMIR|DALMI|DALMIR|DALMY|DALMYR|DELMIR,M,DELMI,78,200,278,6400,DALMIR,0.7194244604316546
,M,DELMICIO,,56,56,56,DELMICIO,1.0
,M,DELMINDO,,63,63,63,DELMINDO,1.0
,M,DELMINO,,81,81,81,DELMINO,1.0
BELMIR|DALMI|DALMIR|DALMY|DALMYR|DELMI,M,DELMIR,40,1379,1419,6400,DALMIR,0.9718111346018323
BELMIRIO|DALMIRIO,M,DELMIRIO,,50,50,138,BELMIRIO,1.0
BELMIRO|DALMIRO|DOLMIRO,M,DELMIRO,,3451,3451,9626,BELMIRO,1.0
,M,DELMISON,,34,34,34,DELMISON,1.0
DALMO|DALMOR|DEALMO|DIELMO|DILMO,M,DELMO,,1883,1883,7854,DALMO,1.0
DALMON,M,DELMON,,162,162,260,DELMON,1.0
BELMONTE,M,DELMONTE,,21,21,79,BELMONTE,1.0
DALNEI|DALNEY|DALNI|DALNIR|DELNI|DELNIR|DILNEI|DILNEY,M,DELNEI,,29,29,1380,DILNEI,1.0
,M,DELNICIO,,21,21,21,DELNICIO,1.0
DALNEI|DALNEY|DALNI|DALNIR|DELNEI|DELNI|DILNEI|DILNEY,M,DELNIR,24,48,72,1380,DILNEI,0.6666666666666666
DILNISIO|DILNIZIO,M,DELNISIO,,24,24,72,DILNISIO,1.0
DELOCI,M,DELOCIR,,20,20,173,DELOCI,1.0
BELOIR|DELOIR,M,DELOI,,47,47,277,DELOIR,1.0
BELOIR|DELOI,M,DELOIR,47,183,230,277,DELOIR,0.7956521739130434
BELOMAR|DILOMAR,M,DELOMAR,,95,95,430,DILOMAR,1.0
BAILON|DAILOM|DAILON|DALON|DAYLON|DEILON|DEYLON|DILOM|DILON|DYLON,M,DELON,,108,108,1947,DILON,1.0
BELONI|BELONIR|BELONY|DELONI|DELONIR|DILONEI,M,DELONEI,,75,75,3088,BELONI,1.0
BELO|DAILO|DAILOR|DAULO|DEILO|DEILOR|DELHO|DELO|DIELO|DILO|DILOR|DOILHO|DOLOR|DUILHO|DUILO,M,DELOR,,33,33,1485,DUILHO,1.0
,M,DELORGES,,24,24,24,DELORGES,1.0
,M,DELOSMAR,,120,120,120,DELOSMAR,1.0
DELFINO|DOLFINO,M,DELPHINO,,39,39,3093,DELFINO,1.0
DALZIMAR|DELSIMA|DELZIMA|DELZIMAR|DILSIMAR,M,DELSIMAR,253,502,755,1481,DELSIMAR,0.6649006622516557
DALSIO|DELZIO,M,DELSIO,,446,446,547,DELSIO,1.0
DALSI|DALSIR|DALZI|DALZIR|DELSI|DELSY|DELZI|DELZIR|DILSI|DULSI,M,DELSIR,21,41,62,1052,DELSI,0.6612903225806451
DAILSO|DALSO|DEILSO|DELZO|DIELSO|DILSO|DILZO,M,DELSO,,1187,1187,2490,DELSO,1.0
BEILSON|BELSON|DAELSON|DAILSOM|DAILSON|DALSON|DAYLSON|DEILSOM|DEILSON|DELSON|DEUILSON|DEYLSON|DIELSOM|DIELSON|DILSOM|DILSON|DILZON|DOELSON|DOILSON|DUILSON|DYLSON,M,DELSOM,,306,306,37371,DILSON,1.0
BEILSON|BELSON|DAELSON|DAILSOM|DAILSON|DALSON|DAYLSON|DEILSOM|DEILSON|DELSOM|DEUILSON|DEYLSON|DIELSOM|DIELSON|DILSOM|DILSON|DILZON|DOELSON|DOILSON|DUILSON|DYLSON,M,DELSON,,7012,7012,37371,DILSON,1.0
,M,DELSUC,,29,29,29,DELSUC,1.0
DALTINO,M,DELTINO,,52,52,87,DELTINO,1.0
BELTO|DAILTO|DALTO|DEILTO|DIELTO|DILTO,M,DELTO,,229,229,2416,DALTO,1.0
BEILTON|BELTON|DAELTON|DAILTOM|DAILTON|DALTOM|DALTON|DAYLTON|DEILTOM|DEILTON|DELTOM|DIELTON|DILTOM|DILTON|DUILTON,M,DELTON,,1020,1020,18055,DALTON,1.0
DALUAN,M,DELUAN,,31,31,31,DELUAN,1.0
,M,DELUBIO,,47,47,47,DELUBIO,1.0
,M,DELUCIO,,37,37,37,DELUCIO,1.0
DALVACI|DALVACIR|DALVACY|DELVACI|DILVACI,M,DELVACIR,27,47,74,1800,DALVACI,0.6351351351351351
DALVAIR|DALVIA|DELVAI|DELVIA|DILVAIR|DILVIA|DOLVAIR,M,DELVAIR,583,979,1562,2034,DELVAIR,0.6267605633802817
DALVAM|DALVAN|DELVAM|DILVAM|DILVAN,M,DELVAN,,818,818,5207,DALVAN,1.0
,M,DELVANDO,,84,84,84,DELVANDO,1.0
DALVANE|DILVANE,M,DELVANE,168,244,412,1411,DILVANE,0.5922330097087378
DALVANEI|DALVANI|DALVANIR|DALVANY|DELVANI|DELVANIR|DELVANY|DILVANEI|DILVANI|DILVANIR,M,DELVANEI,,41,41,6012,DALVANI,1.0
DALVANIO|DILVANIO,M,DELVANIO,,196,196,307,DELVANIO,1.0
DALVANO|DILVANO,M,DELVANO,,82,82,173,DELVANO,1.0
DALVI|DALVIR|DELVIR,M,DELVI,,111,111,590,DALVI,1.0
DALVIMAR,M,DELVIMAR,,24,24,120,DALVIMAR,1.0
DALVIM|DALVIN,M,DELVIN,,21,21,193,DALVIN,1.0
DALVINO|DOLVINO,M,DELVINO,,762,762,2504,DALVINO,1.0
DALVIO|DILVIO,M,DELVIO,,149,149,345,DELVIO,1.0
DALVI|DALVIR|DELVI,M,DELVIR,,103,103,590,DALVI,1.0
,M,DELVIS,22,59,81,81,DELVIS,0.7283950617283951
DELVITOR,M,DELVITO,,86,86,110,DELVITO,1.0
DALVO|DILVO,M,DELVO,,356,356,2537,DALVO,1.0
DALZIMAR|DELSIMA|DELSIMAR|DELZIMA|DILSIMAR,M,DELZIMAR,255,362,617,1481,DELSIMAR,0.586709886547812
DALSIO|DELSIO,M,DELZIO,,63,63,547,DELSIO,1.0
DELSIVAN,M,DELZIVAN,,62,62,212,DELSIVAN,1.0
DAILSO|DALSO|DEILSO|DELSO|DIELSO|DILSO|DILZO,M,DELZO,,44,44,2490,DELSO,1.0
DELSUITO|DELZITO,M,DELZUITO,,38,38,99,DELZITO,1.0
DEMAR,M,DEMA,48,91,139,803,DEMAR,0.6546762589928058
DEMACI,M,DEMACIR,,26,26,26,DEMACIR,1.0
DEMIL,M,DEMAEL,,24,24,53,DEMIL,1.0
BEMAIR|DEMIA,M,DEMAIR,78,141,219,329,DEMAIR,0.6438356164383562
DEMA,M,DEMAR,,664,664,803,DEMAR,1.0
,M,DEMARCIO,,51,51,51,DEMARCIO,1.0
,M,DEMARCO,,22,22,22,DEMARCO,1.0
,M,DEMARINO,,26,26,26,DEMARINO,1.0
,M,DEMARIO,,249,249,249,DEMARIO,1.0
,M,DEMARQUES,,20,20,20,DEMARQUES,1.0
,M,DEMAS,,174,174,174,DEMAS,1.0
,M,DEMECIO,,36,36,36,DEMECIO,1.0
DHEMENSON,M,DEMENSON,,41,41,83,DHEMENSON,1.0
DEME|DHEME,M,DEMER,,88,88,88,DEMER,1.0
,M,DEMERCINO,,23,23,23,DEMERCINO,1.0
,M,DEMERCIO,,52,52,52,DEMERCIO,1.0
DEMERSOM|DHEMERSOM|DHEMERSON,M,DEMERSON,,1558,1558,2454,DEMERSON,1.0
BEMERVAL,M,DEMERVAL,,2913,2913,2940,DEMERVAL,1.0
,M,DEMERVALDO,,71,71,71,DEMERVALDO,1.0
DHEMES,M,DEMES,,110,110,197,DEMES,1.0
DEMEZIO,M,DEMESIO,,241,241,316,DEMESIO,1.0
DHEMESOM|DHEMESON,M,DEMESON,,137,137,346,DHEMESON,1.0
DHEMESSON,M,DEMESSON,,39,39,78,DEMESSON,1.0
,M,DEMETRE,,33,33,33,DEMETRE,1.0
,M,DEMETRI,,65,65,65,DEMETRI,1.0
,M,DEMETRIO,24,6230,6254,6254,DEMETRIO,0.996162456028142
,M,DEMETRIOS,,1221,1221,1221,DEMETRIOS,1.0
,M,DEMETRIUS,,1907,1907,1907,DEMETRIUS,1.0
,M,DEMETRO,,164,164,164,DEMETRO,1.0
,M,DEMEVAL,,255,255,255,DEMEVAL,1.0
,M,DEMEVALDO,,57,57,57,DEMEVALDO,1.0
DEMIR|DEMY,M,DEMI,55,160,215,1304,DEMIR,0.7441860465116279
,M,DEMIAN,,326,326,326,DEMIAN,1.0
DEMAEL,M,DEMIL,,29,29,53,DEMIL,1.0
,M,DEMILDO,,62,62,62,DEMILDO,1.0
,M,DEMILSO,,78,78,78,DEMILSO,1.0
DEMILSOM,M,DEMILSON,,2851,2851,3077,DEMILSON,1.0
,M,DEMILTO,,37,37,37,DEMILTO,1.0
DEMAILTON|DEMILTOM,M,DEMILTON,,575,575,631,DEMILTON,1.0
,M,DEMIO,,23,23,23,DEMIO,1.0
DEMI|DEMY,M,DEMIR,47,1042,1089,1304,DEMIR,0.9568411386593205
BEMIRO,M,DEMIRO,,96,96,122,DEMIRO,1.0
DHEMIS,M,DEMIS,38,598,636,664,DEMIS,0.940251572327044
DEMISOM|DHEMISOM|DHEMISON|DHEMYSON,M,DEMISON,,714,714,1139,DEMISON,1.0
DHEMISSON,M,DEMISSON,,182,182,270,DEMISSON,1.0
,M,DEMISTOCLES,,30,30,30,DEMISTOCLES,1.0
,M,DEMITRE,,40,40,40,DEMITRE,1.0
,M,DEMITRI,,71,71,71,DEMITRI,1.0
,M,DEMITRIUS,,48,48,48,DEMITRIUS,1.0
,M,DEMIVAL,,244,244,244,DEMIVAL,1.0
,M,DEMIVALDO,,176,176,176,DEMIVALDO,1.0
,M,DEMOCLITO,,57,57,57,DEMOCLITO,1.0
,M,DEMOCRACINO,,30,30,30,DEMOCRACINO,1.0
,M,DEMOCRITO,,341,341,341,DEMOCRITO,1.0
,M,DEMOGENES,,27,27,27,DEMOGENES,1.0
DEMONTIER,M,DEMONTIE,,176,176,416,DEMONTIER,1.0
DEMONTIE,M,DEMONTIER,,240,240,416,DEMONTIER,1.0
DEMOSTHENES,M,DEMOSTENES,,917,917,1008,DEMOSTENES,1.0
,M,DEMOSTENIS,,72,72,72,DEMOSTENIS,1.0
DEMOSTENES,M,DEMOSTHENES,,91,91,1008,DEMOSTENES,1.0
,M,DEMPSEY,,30,30,30,DEMPSEY,1.0
BEM|BEN,M,DEN,,21,21,1407,BEN,1.0
BENAILDO|BENALDO|BENEILDO|BENILDO|DENALDO|DENIALDO|DENILDO,M,DENAILDO,,23,23,4357,DENILDO,1.0
BENAILSON|BENEILSON|BENELSON|BENIELSON|BENILSOM|BENILSON|DENEILSON|DENELSON|DENIELSON|DENILSOM|DENILSON|DENLSON|DENOLSON|DENYLSON,M,DENAILSON,,80,80,80839,DENILSON,1.0
BENAILTON|BENEILTON|BENILTOM|BENILTON|DENEILTON|DENIELTON|DENILTOM|DENILTON,M,DENAILTON,,67,67,5335,DENILTON,1.0
BENAILDO|BENALDO|BENEILDO|BENILDO|DENAILDO|DENIALDO|DENILDO,M,DENALDO,,139,139,4357,DENILDO,1.0
BENA|DENA,M,DENAR,,25,25,422,BENA,1.0
,M,DENARCI,,24,24,24,DENARCI,1.0
BENAS,M,DENAS,,32,32,57,DENAS,1.0
BENE|BENER|BENNER|DAENE|DENER|DENNE|DENNER|DHENE|DHENER|DHENNE|DHENNER,M,DENE,99,269,368,15891,DENER,0.7309782608695652
BENECI|DENECI|DENECY,M,DENECIR,45,59,104,504,DENECI,0.5673076923076923
BENEIR|BENI|BENIR|BENNI|BENNY|BENY|DAENI|DENEIR|DENEY|DENI|DENIR|DENNI|DENNY|DENY|DENYR|DHENI|DHENNY|DHENY,M,DENEI,27,62,89,10180,DENIR,0.6966292134831461
BENAILSON|BENEILSON|BENELSON|BENIELSON|BENILSOM|BENILSON|DENAILSON|DENELSON|DENIELSON|DENILSOM|DENILSON|DENLSON|DENOLSON|DENYLSON,M,DENEILSON,,106,106,80839,DENILSON,1.0
BENAILTON|BENEILTON|BENILTOM|BENILTON|DENAILTON|DENIELTON|DENILTOM|DENILTON,M,DENEILTON,,35,35,5335,DENILTON,1.0
BENEIR|BENI|BENIR|BENNI|BENNY|BENY|DAENI|DENEI|DENEY|DENI|DENIR|DENNI|DENNY|DENY|DENYR|DHENI|DHENNY|DHENY,M,DENEIR,36,158,194,10180,DENIR,0.8144329896907216
BENE|BENER|BENNER|DAENE|DENE|DENNE|DENNER|DHENE|DHENER|DHENNE|DHENNER,M,DENER,111,10996,11107,15891,DENER,0.9900063023318628
,M,DENERCI,,35,35,35,DENERCI,1.0
,M,DENERI,20,31,51,51,DENERI,0.6078431372549019
BENERSON,M,DENERSON,,438,438,476,DENERSON,1.0
BENERVAL,M,DENERVAL,,888,888,1195,DENERVAL,1.0
BENERVALDO,M,DENERVALDO,,92,92,154,DENERVALDO,1.0
BENES|DENNES|DHENES,M,DENES,71,1877,1948,2182,DENES,0.9635523613963038
BENESIO|BENEZIO|DENEZIO,M,DENESIO,,176,176,366,DENESIO,1.0
BENESON,M,DENESON,,90,90,120,DENESON,1.0
BENEVAL,M,DENEVAL,,922,922,1999,BENEVAL,1.0
BENEVALDO,M,DENEVALDO,,482,482,2016,BENEVALDO,1.0
BENESIO|BENEZIO|DENESIO,M,DENEZIO,,63,63,366,DENESIO,1.0
BENEIR|BENI|BENIR|BENNI|BENNY|BENY|DAENI|DENEI|DENEIR|DENEY|DENIR|DENNI|DENNY|DENY|DENYR|DHENI|DHENNY|DHENY,M,DENI,1432,1893,3325,10180,DENIR,0.5693233082706767
DENIAM,M,DENIAN,20,331,351,379,DENIAN,0.9430199430199431
,M,DENIAS,,31,31,31,DENIAS,1.0
BENICIO,M,DENICIO,,380,380,9769,BENICIO,1.0
,M,DENICLEI,,32,32,32,DENICLEI,1.0
,M,DENIEDSON,,24,24,24,DENIEDSON,1.0
BENAEL|BENAIL|BENIEL|BENIL|DENAEL|DENEL|DENIL|DENNIEL|DENOEL|DENYEL,M,DENIEL,,673,673,1430,DENIEL,1.0
BENAILSON|BENEILSON|BENELSON|BENIELSON|BENILSOM|BENILSON|DENAILSON|DENEILSON|DENELSON|DENILSOM|DENILSON|DENLSON|DENOLSON|DENYLSON,M,DENIELSON,,233,233,80839,DENILSON,1.0
,M,DENIKSON,,49,49,49,DENIKSON,1.0
BENAEL|BENAIL|BENIEL|BENIL|DENAEL|DENEL|DENIEL|DENNIEL|DENOEL|DENYEL,M,DENIL,93,383,476,1430,DENIEL,0.8046218487394958
BENILCIO,M,DENILCIO,,22,22,46,BENILCIO,1.0
,M,DENILCO,,26,26,26,DENILCO,1.0
BENAILDO|BENALDO|BENEILDO|BENILDO|DENAILDO|DENALDO|DENIALDO,M,DENILDO,,2098,2098,4357,DENILDO,1.0
,M,DENILDON,,59,59,59,DENILDON,1.0
,M,DENILIO,,30,30,30,DENILIO,1.0
BENILO,M,DENILO,,122,122,155,DENILO,1.0
,M,DENILON,,91,91,91,DENILON,1.0
BENILSO|DENILZO,M,DENILSO,,2155,2155,2305,DENILSO,1.0
BENAILSON|BENEILSON|BENELSON|BENIELSON|BENILSOM|BENILSON|DENAILSON|DENEILSON|DENELSON|DENIELSON|DENILSON|DENLSON|DENOLSON|DENYLSON,M,DENILSOM,21,2761,2782,80839,DENILSON,0.992451473759885
BENAILSON|BENEILSON|BENELSON|BENIELSON|BENILSOM|BENILSON|DENAILSON|DENEILSON|DENELSON|DENIELSON|DENILSOM|DENLSON|DENOLSON|DENYLSON,M,DENILSON,378,74095,74473,80839,DENILSON,0.9949243349938904
DENILSSOM,M,DENILSSON,,276,276,314,DENILSSON,1.0
BENILTO,M,DENILTO,,344,344,573,DENILTO,1.0
BENAILTON|BENEILTON|BENILTOM|BENILTON|DENAILTON|DENEILTON|DENIELTON|DENILTOM,M,DENILTON,,3672,3672,5335,DENILTON,1.0
,M,DENILVALDO,,54,54,54,DENILVALDO,1.0
,M,DENILVAN,,28,28,28,DENILVAN,1.0
BENILSO|DENILSO,M,DENILZO,,46,46,2305,DENILSO,1.0
,M,DENIMAR,38,100,138,138,DENIMAR,0.7246376811594203
,M,DENINSON,,71,71,71,DENINSON,1.0
BENIO|DAENIO|DENIOR,M,DENIO,,1767,1767,1853,DENIO,1.0
,M,DENION,,42,42,42,DENION,1.0
BENIO|DAENIO|DENIO,M,DENIOR,,32,32,1853,DENIO,1.0
,M,DENIRIO,,20,20,20,DENIRIO,1.0
,M,DENIRVAL,,40,40,40,DENIRVAL,1.0
BENIS|BENIZ|DENISR|DENIZ|DENNIS|DENNYS|DENYS|DHENIS,M,DENIS,1333,75029,76362,82945,DENIS,0.9825436735549095
BENISA|BENIZA|DENISA|DENIZA|DENIZAR,M,DENISAR,,219,219,2278,DENISA,1.0
,M,DENISCLEI,,52,52,52,DENISCLEI,1.0
BENISIO|BENIZIO|DENIZIO,M,DENISIO,,818,818,1568,DENISIO,1.0
DENISLEY,M,DENISLEI,,45,45,78,DENISLEI,1.0
,M,DENISLEU,,22,22,22,DENISLEU,1.0
DENISLEI,M,DENISLEY,,33,33,78,DENISLEI,1.0
,M,DENISMAR,32,303,335,335,DENISMAR,0.9044776119402985
BENISO,M,DENISO,,90,90,110,DENISO,1.0
BENISON|DENISOM|DENIZON|DENNISON|DENNYSON|DENYSON|DHENISON,M,DENISON,33,6339,6372,7194,DENISON,0.9948210922787194
BENISSON|DENISSOM|DENYSSON|DHENISSON,M,DENISSON,,2194,2194,2371,DENISSON,1.0
,M,DENISVAL,,223,223,223,DENISVAL,1.0
BENISVALDO,M,DENISVALDO,,807,807,855,DENISVALDO,1.0
,M,DENISVAN,,150,150,150,DENISVAN,1.0
BENEITO|BENITO,M,DENITO,,79,79,3213,BENITO,1.0
BENITON,M,DENITON,,63,63,87,DENITON,1.0
BENIVAL,M,DENIVAL,,3196,3196,3440,DENIVAL,1.0
BENIVALDO,M,DENIVALDO,,6111,6111,7459,DENIVALDO,1.0
BENIVAN|DENIVAN,M,DENIVAM,,64,64,809,DENIVAN,1.0
BENIVAN|DENIVAM,M,DENIVAN,43,611,654,809,DENIVAN,0.9342507645259939
,M,DENIVER,,34,34,34,DENIVER,1.0
,M,DENIVON,,42,42,42,DENIVON,1.0
BENIS|BENIZ|DENIS|DENISR|DENNIS|DENNYS|DENYS|DHENIS,M,DENIZ,265,974,1239,82945,DENIS,0.7861178369652946
DENISALDO,M,DENIZALDO,,37,37,57,DENIZALDO,1.0
,M,DENIZAN,,24,24,24,DENIZAN,1.0
BENISA|BENIZA|DENISA|DENISAR|DENIZA,M,DENIZAR,,593,593,2278,DENISA,1.0
,M,DENIZARD,,126,126,126,DENIZARD,1.0
,M,DENIZARDE,,21,21,21,DENIZARDE,1.0
,M,DENIZART,,75,75,75,DENIZART,1.0
,M,DENIZARTE,,35,35,35,DENIZARTE,1.0
BENISIO|BENIZIO|DENISIO,M,DENIZIO,,264,264,1568,DENISIO,1.0
BENISON|DENISOM|DENISON|DENNISON|DENNYSON|DENYSON|DHENISON,M,DENIZON,,24,24,7194,DENISON,1.0
BENAILSON|BENEILSON|BENELSON|BENIELSON|BENILSOM|BENILSON|DENAILSON|DENEILSON|DENELSON|DENIELSON|DENILSOM|DENILSON|DENOLSON|DENYLSON,M,DENLSON,,197,197,80839,DENILSON,1.0
BENE|BENER|BENNER|DAENE|DENE|DENER|DENNER|DHENE|DHENER|DHENNE|DHENNER,M,DENNE,,75,75,15891,DENER,1.0
BENE|BENER|BENNER|DAENE|DENE|DENER|DENNE|DHENE|DHENER|DHENNE|DHENNER,M,DENNER,31,2972,3003,15891,DENER,0.9896769896769897
BENES|DENES|DHENES,M,DENNES,,145,145,2182,DENES,1.0
BENEIR|BENI|BENIR|BENNI|BENNY|BENY|DAENI|DENEI|DENEIR|DENEY|DENI|DENIR|DENNY|DENY|DENYR|DHENI|DHENNY|DHENY,M,DENNI,,85,85,10180,DENIR,1.0
BENIS|BENIZ|DENIS|DENISR|DENIZ|DENNYS|DENYS|DHENIS,M,DENNIS,30,3165,3195,82945,DENIS,0.9906103286384976
BENISON|DENISOM|DENISON|DENIZON|DENNYSON|DENYSON|DHENISON,M,DENNISON,,87,87,7194,DENISON,1.0
BENEIR|BENI|BENIR|BENNI|BENNY|BENY|DAENI|DENEI|DENEIR|DENEY|DENI|DENIR|DENNI|DENY|DENYR|DHENI|DHENNY|DHENY,M,DENNY,54,567,621,10180,DENIR,0.9130434782608695
BENIS|BENIZ|DENIS|DENISR|DENIZ|DENNIS|DENYS|DHENIS,M,DENNYS,,890,890,82945,DENIS,1.0
BENISON|DENISOM|DENISON|DENIZON|DENNISON|DENYSON|DHENISON,M,DENNYSON,,71,71,7194,DENISON,1.0
BENHOR|BENNO|BENO|BENOR|DENOR,M,DENO,,47,47,1801,BENO,1.0
DENOCI,M,DENOCIR,,29,29,51,DENOCIR,1.0
BENAEL|BENAIL|BENIEL|BENIL|DENAEL|DENEL|DENIEL|DENIL|DENNIEL|DENYEL,M,DENOEL,,68,68,1430,DENIEL,1.0
BENOIR,M,DENOIR,29,134,163,208,DENOIR,0.8220858895705522
BENSON,M,DENSON,,33,33,65,DENSON,1.0
,M,DENVER,,131,131,131,DENVER,1.0
BENEIR|BENI|BENIR|BENNI|BENNY|BENY|DAENI|DENEI|DENEIR|DENEY|DENI|DENIR|DENNI|DENNY|DENYR|DHENI|DHENNY|DHENY,M,DENY,279,507,786,10180,DENIR,0.6450381679389313
BENAEL|BENAIL|BENIEL|BENIL|DENAEL|DENEL|DENIEL|DENIL|DENNIEL|DENOEL,M,DENYEL,,29,29,1430,DENIEL,1.0
BENAILSON|BENEILSON|BENELSON|BENIELSON|BENILSOM|BENILSON|DENAILSON|DENEILSON|DENELSON|DENIELSON|DENILSOM|DENILSON|DENLSON|DENOLSON,M,DENYLSON,,61,61,80839,DENILSON,1.0
BENIS|BENIZ|DENIS|DENISR|DENIZ|DENNIS|DENNYS|DHENIS,M,DENYS,,946,946,82945,DENIS,1.0
BENISON|DENISOM|DENISON|DENIZON|DENNISON|DENNYSON|DHENISON,M,DENYSON,,164,164,7194,DENISON,1.0
BENISSON|DENISSOM|DENISSON|DHENISSON,M,DENYSSON,,46,46,2371,DENISSON,1.0
DENSEL,M,DENZEL,,333,333,369,DENZEL,1.0
,M,DEO,,199,199,199,DEO,1.0
,M,DEOBALDO,,85,85,85,DEOBALDO,1.0
,M,DEOCAR,,43,43,43,DEOCAR,1.0
DEOCLEIO,M,DEOCELIO,,33,33,77,DEOCLEIO,1.0
,M,DEOCIDES,,56,56,56,DEOCIDES,1.0
DEOCI,M,DEOCIR,,88,88,194,DEOCI,1.0
,M,DEOCLECIANO,,1106,1106,1106,DEOCLECIANO,1.0
,M,DEOCLECIO,,3250,3250,3250,DEOCLECIO,1.0
,M,DEOCLES,,22,22,22,DEOCLES,1.0
,M,DEOCLESIANO,,66,66,66,DEOCLESIANO,1.0
,M,DEOCLESIO,,509,509,509,DEOCLESIO,1.0
,M,DEOCLIDES,52,2004,2056,2056,DEOCLIDES,0.9747081712062257
,M,DEOCLIDIO,,30,30,30,DEOCLIDIO,1.0
,M,DEODATO,,1753,1753,1753,DEODATO,1.0
,M,DEODORICO,,26,26,26,DEODORICO,1.0
,M,DEODORIO,,39,39,39,DEODORIO,1.0
,M,DEODORO,,1016,1016,1016,DEODORO,1.0
,M,DEOGENES,,157,157,157,DEOGENES,1.0
,M,DEOGRACIO,,25,25,25,DEOGRACIO,1.0
BLANDO|DELANDO|DIOLANDO,M,DEOLANDO,,36,36,168,DIOLANDO,1.0
DELINDO|DEULINDO|DIOLINDO,M,DEOLINDO,,1637,1637,2496,DEOLINDO,1.0
BELINHO|BELINO|DALINO|DELINO|DEULINO|DIOLINO|DIULINO|DOLINO,M,DEOLINO,,433,433,2611,DIOLINO,1.0
BEOMAR,M,DEOMAR,200,1037,1237,1257,DEOMAR,0.8383185125303153
,M,DEOMARIO,,80,80,80,DEOMARIO,1.0
,M,DEOMEDES,,70,70,70,DEOMEDES,1.0
,M,DEOMICIO,,20,20,20,DEOMICIO,1.0
,M,DEOMIR,,255,255,255,DEOMIR,1.0
BEOMIRO,M,DEOMIRO,,279,279,475,DEOMIRO,1.0
DEHON,M,DEON,,191,191,250,DEON,1.0
,M,DEONATO,,68,68,68,DEONATO,1.0
,M,DEONE,40,146,186,186,DEONE,0.7849462365591398
DEONI|DEONIR,M,DEONEI,,45,45,874,DEONIR,1.0
DEONIL,M,DEONEL,,34,34,80,DEONIL,1.0
,M,DEONES,,100,100,100,DEONES,1.0
,M,DEONESIO,,45,45,45,DEONESIO,1.0
DEONEI|DEONIR,M,DEONI,81,123,204,874,DEONIR,0.6029411764705882
,M,DEONICIO,,77,77,77,DEONICIO,1.0
DEONEL,M,DEONIL,,46,46,80,DEONIL,1.0
DEONALDO,M,DEONILDO,,366,366,400,DEONILDO,1.0
DEONELO,M,DEONILO,,64,64,96,DEONILO,1.0
,M,DEONILSON,,86,86,86,DEONILSON,1.0
DEONEI|DEONI,M,DEONIR,118,507,625,874,DEONIR,0.8112
DEONIZIO,M,DEONISIO,,792,792,1039,DEONISIO,1.0
DEONISIO,M,DEONIZIO,,247,247,1039,DEONISIO,1.0
,M,DEORGE,,36,36,36,DEORGE,1.0
,M,DEORGENES,,52,52,52,DEORGENES,1.0
,M,DEOSDETE,221,1027,1248,1248,DEOSDETE,0.8229166666666666
,M,DEOSIMAR,,25,25,25,DEOSIMAR,1.0
,M,DEOSMAR,,159,159,159,DEOSMAR,1.0
,M,DEOSVALDO,,152,152,152,DEOSVALDO,1.0
,M,DEOVAIR,,31,31,31,DEOVAIR,1.0
,M,DEOVALDO,,66,66,66,DEOVALDO,1.0
,M,DEOVANE,20,100,120,120,DEOVANE,0.8333333333333334
DEOVANIR,M,DEOVANI,36,91,127,127,DEOVANI,0.7165354330708661
,M,DEOVANIO,,27,27,27,DEOVANIO,1.0
,M,DEOVANO,,22,22,22,DEOVANO,1.0
,M,DERAILTON,,29,29,29,DERAILTON,1.0
BERALDINO,M,DERALDINO,,684,684,760,DERALDINO,1.0
BERALDO|BERILDO|BEROALDO|BERUALDO|DERIALDO|DERILDO|DEROALDO,M,DERALDO,,4793,4793,5919,DERALDO,1.0
,M,DERBAL,,34,34,34,DERBAL,1.0
DERBY,M,DERBI,,48,48,80,DERBI,1.0
,M,DERBSON,,23,23,23,DERBSON,1.0
DERBI,M,DERBY,,32,32,80,DERBI,1.0
